,prompt,completion,predicted_result,NRMSE
93,select avg(total_price) from pizza where pizza_category in ( 'Classic' ) and pizza_name_id in ( 'ital_cpcllo_s' ) and    unit_price between 10 and 13  ,12.0,12,0.21714771950487485
94,select avg(total_price) from pizza where pizza_name_id in ( 'classic_dlx_m' ) and pizza_size in ( 'M' ) and    unit_price between 14 and 32  ,16.0,16,0.21714771950487485
95,select avg(total_price) from pizza where pizza_name_id in ( 'ckn_alfredo_l' ) and pizza_category in ( 'Chicken' ) and    unit_price between 16 and 23  ,20.0,16,0.21714771950487485
96,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_name_id in ( 'thai_ckn_m' ) and    unit_price between 14 and 18  ,16.0,16,0.21714771950487485
97,select avg(total_price) from pizza where pizza_name_id in ( 'pep_msh_pep_l' ) and pizza_size in ( 'L' ) and    unit_price between 17 and 22  ,17.0,20,0.21714771950487485
98,select avg(total_price) from pizza where pizza_category in ( 'Veggie' ) and pizza_name_id in ( 'spin_pesto_m' ) and    unit_price between 13 and 21  ,16.0,16,0.21714771950487485
99,select avg(total_price) from pizza where pizza_name_id in ( 'calabrese_l' ) and pizza_size in ( 'L' ) and    unit_price between 16 and 35  ,20.0,16,0.21714771950487485
100,select avg(total_price) from pizza where pizza_name_id in ( 'mediterraneo_m' ) and pizza_size in ( 'M' ) and    unit_price between 10 and 26  ,16.0,12,0.21714771950487485
101,select avg(total_price) from pizza where pizza_name_id in ( 'veggie_veg_l' ) and pizza_category in ( 'Veggie' ) and    unit_price between 17 and 28  ,20.0,16,0.21714771950487485
102,select avg(total_price) from pizza where pizza_name_id in ( 'spinach_supr_s' ) and pizza_category in ( 'Supreme' ) and    unit_price between 9 and 29  ,12.0,20,0.21714771950487485
103,select avg(total_price) from pizza where pizza_size in ( 'L' ) and pizza_name_id in ( 'classic_dlx_l' ) and    unit_price between 19 and 24  ,20.0,20,0.21714771950487485
104,select avg(total_price) from pizza where pizza_name_id in ( 'classic_dlx_m' ) and pizza_size in ( 'M' ) and    unit_price between 16 and 33  ,16.0,16,0.21714771950487485
105,select avg(total_price) from pizza where pizza_category in ( 'Veggie' ) and pizza_name_id in ( 'spinach_fet_s' ) and    unit_price between 9 and 16  ,12.0,16,0.21714771950487485
106,select avg(total_price) from pizza where pizza_name_id in ( 'peppr_salami_l' ) and pizza_category in ( 'Supreme' ) and    unit_price between 14 and 23  ,21.0,16,0.21714771950487485
107,select avg(total_price) from pizza where pizza_name_id in ( 'veggie_veg_l' ) and pizza_size in ( 'L' ) and    unit_price between 20 and 31  ,20.0,22,0.21714771950487485
108,select avg(total_price) from pizza where pizza_category in ( 'Classic' ) and pizza_name_id in ( 'pepperoni_s' ) and    unit_price between 9 and 16  ,9.0,16,0.21714771950487485
109,select avg(total_price) from pizza where pizza_category in ( 'Classic' ) and pizza_name_id in ( 'ital_cpcllo_l' ) and    unit_price between 14 and 24  ,20.0,16,0.21714771950487485
110,select avg(total_price) from pizza where pizza_name_id in ( 'ital_cpcllo_l' ) and pizza_category in ( 'Classic' ) and    unit_price between 17 and 28  ,20.0,16,0.21714771950487485
111,select avg(total_price) from pizza where pizza_name_id in ( 'bbq_ckn_l' ) and pizza_size in ( 'L' ) and    unit_price between 11 and 27  ,21.0,21,0.21714771950487485
112,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_name_id in ( 'bbq_ckn_m' ) and    unit_price between 14 and 18  ,17.0,16,0.21714771950487485
113,select avg(total_price) from pizza where pizza_category in ( 'Supreme' ) and pizza_name_id in ( 'soppressata_m' ) and    unit_price between 13 and 21  ,16.0,16,0.21714771950487485
114,select avg(total_price) from pizza where pizza_category in ( 'Classic' ) and pizza_size in ( 'XL' ) and    unit_price between 15 and 28  ,25.0,21,0.21714771950487485
115,select avg(total_price) from pizza where pizza_name_id in ( 'thai_ckn_l' ) and pizza_size in ( 'L' ) and    unit_price between 18 and 23  ,21.0,20,0.21714771950487485
116,select avg(total_price) from pizza where pizza_name_id in ( 'veggie_veg_m' ) and pizza_size in ( 'M' ) and    unit_price between 16 and 35  ,16.0,16,0.21714771950487485
117,select avg(total_price) from pizza where pizza_name_id in ( 'ital_supr_l' ) and pizza_category in ( 'Supreme' ) and    unit_price between 14 and 25  ,21.0,16,0.21714771950487485
118,select avg(total_price) from pizza where pizza_name_id in ( 'the_greek_l' ) and pizza_size in ( 'L' ) and    unit_price between 10 and 21  ,20.0,15,0.21714771950487485
119,select avg(total_price) from pizza where pizza_name_id in ( 'four_cheese_l' ) and pizza_category in ( 'Veggie' ) and    unit_price between 14 and 25  ,18.0,16,0.21714771950487485
120,select avg(total_price) from pizza where pizza_name_id in ( 'green_garden_l' ) and pizza_size in ( 'L' ) and    unit_price between 12 and 32  ,20.0,16,0.21714771950487485
121,select avg(total_price) from pizza where pizza_name_id in ( 'napolitana_s' ) and pizza_size in ( 'S' ) and    unit_price between 12 and 32  ,12.0,12,0.21714771950487485
122,select avg(total_price) from pizza where pizza_name_id in ( 'peppr_salami_l' ) and pizza_category in ( 'Supreme' ) and    unit_price between 20 and 28  ,21.0,21,0.21714771950487485
123,select avg(total_price) from pizza where pizza_size in ( 'L' ) and pizza_category in ( 'Chicken' ) and    unit_price between 15 and 27  ,21.0,16,0.21714771950487485
124,select avg(total_price) from pizza where pizza_size in ( 'L' ) and pizza_name_id in ( 'spin_pesto_l' ) and    unit_price between 17 and 30  ,21.0,20,0.21714771950487485
125,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_category in ( 'Supreme' ) and    unit_price between 15 and 27  ,16.0,16,0.21714771950487485
126,select avg(total_price) from pizza where pizza_name_id in ( 'ital_supr_s' ) and pizza_size in ( 'S' ) and    unit_price between 11 and 34  ,12.0,12,0.21714771950487485
127,select avg(total_price) from pizza where pizza_name_id in ( 'ital_cpcllo_m' ) and pizza_size in ( 'M' ) and    unit_price between 12 and 32  ,16.0,12,0.21714771950487485
128,select avg(total_price) from pizza where pizza_size in ( 'S' ) and pizza_name_id in ( 'bbq_ckn_s' ) and    unit_price between 12 and 13  ,12.0,12,0.21714771950487485
129,select avg(total_price) from pizza where pizza_name_id in ( 'classic_dlx_l' ) and pizza_size in ( 'L' ) and    unit_price between 16 and 35  ,20.0,21,0.21714771950487485
130,select avg(total_price) from pizza where pizza_name_id in ( 'four_cheese_m' ) and pizza_category in ( 'Veggie' ) and    unit_price between 14 and 25  ,14.0,16,0.21714771950487485
131,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_name_id in ( 'southw_ckn_m' ) and    unit_price between 14 and 18  ,17.0,16,0.21714771950487485
132,select avg(total_price) from pizza where pizza_name_id in ( 'mexicana_l' ) and pizza_size in ( 'L' ) and    unit_price between 10 and 26  ,20.0,12,0.21714771950487485
133,select avg(total_price) from pizza where pizza_name_id in ( 'southw_ckn_s' ) and pizza_size in ( 'S' ) and    unit_price between 10 and 18  ,12.0,16,0.21714771950487485
134,select avg(total_price) from pizza where pizza_size in ( 'L' ) and pizza_category in ( 'Veggie' ) and    unit_price between 21 and 27  ,21.0,21,0.21714771950487485
135,select avg(total_price) from pizza where pizza_name_id in ( 'sicilian_m' ) and pizza_size in ( 'M' ) and    unit_price between 16 and 35  ,16.0,16,0.21714771950487485
136,select avg(total_price) from pizza where pizza_category in ( 'Chicken' ) and pizza_name_id in ( 'cali_ckn_s' ) and    unit_price between 11 and 16  ,12.0,14,0.21714771950487485
137,select avg(total_price) from pizza where pizza_name_id in ( 'ckn_pesto_l' ) and pizza_category in ( 'Chicken' ) and    unit_price between 15 and 27  ,21.0,16,0.21714771950487485
138,select avg(total_price) from pizza where pizza_category in ( 'Chicken' ) and pizza_name_id in ( 'bbq_ckn_m' ) and    unit_price between 14 and 24  ,17.0,12,0.21714771950487485
139,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_name_id in ( 'soppressata_m' ) and    unit_price between 16 and 31  ,16.0,16,0.21714771950487485
140,select avg(total_price) from pizza where pizza_name_id in ( 'four_cheese_l' ) and pizza_category in ( 'Veggie' ) and    unit_price between 17 and 28  ,18.0,16,0.21714771950487485
141,select avg(total_price) from pizza where pizza_size in ( 'S' ) and pizza_name_id in ( 'ckn_alfredo_s' ) and    unit_price between 12 and 13  ,12.0,12,0.21714771950487485
142,select avg(total_price) from pizza where pizza_name_id in ( 'green_garden_s' ) and pizza_size in ( 'S' ) and    unit_price between 12 and 32  ,12.0,12,0.21714771950487485
143,select avg(total_price) from pizza where pizza_category in ( 'Chicken' ) and pizza_size in ( 'L' ) and    unit_price between 15 and 32  ,21.0,16,0.21714771950487485
144,select avg(total_price) from pizza where pizza_name_id in ( 'hawaiian_l' ) and pizza_size in ( 'L' ) and    unit_price between 12 and 32  ,16.0,16,0.21714771950487485
145,select avg(total_price) from pizza where pizza_name_id in ( 'spinach_supr_l' ) and pizza_category in ( 'Supreme' ) and    unit_price between 14 and 25  ,20.0,16,0.21714771950487485
146,select avg(total_price) from pizza where pizza_category in ( 'Supreme' ) and pizza_name_id in ( 'spinach_supr_s' ) and    unit_price between 11 and 16  ,12.0,12,0.21714771950487485
147,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_category in ( 'Chicken' ) and    unit_price between 15 and 27  ,17.0,16,0.21714771950487485
148,select avg(total_price) from pizza where pizza_category in ( 'Chicken' ) and pizza_name_id in ( 'ckn_pesto_m' ) and    unit_price between 13 and 21  ,16.0,12,0.21714771950487485
149,select avg(total_price) from pizza where pizza_name_id in ( 'sicilian_l' ) and pizza_size in ( 'L' ) and    unit_price between 17 and 22  ,20.0,21,0.21714771950487485
150,select avg(total_price) from pizza where pizza_category in ( 'Veggie' ) and pizza_name_id in ( 'spin_pesto_s' ) and    unit_price between 11 and 16  ,12.0,16,0.21714771950487485
151,select avg(total_price) from pizza where pizza_name_id in ( 'ckn_alfredo_m' ) and pizza_size in ( 'M' ) and    unit_price between 10 and 26  ,16.0,12,0.21714771950487485
152,select avg(total_price) from pizza where pizza_name_id in ( 'five_cheese_l' ) and pizza_size in ( 'L' ) and    unit_price between 10 and 26  ,19.0,16,0.21714771950487485
153,select avg(total_price) from pizza where pizza_name_id in ( 'thai_ckn_m' ) and pizza_size in ( 'M' ) and    unit_price between 14 and 32  ,16.0,16,0.21714771950487485
154,select avg(total_price) from pizza where pizza_name_id in ( 'classic_dlx_l' ) and pizza_size in ( 'L' ) and    unit_price between 18 and 23  ,20.0,20,0.21714771950487485
155,select avg(total_price) from pizza where pizza_name_id in ( 'pepperoni_l' ) and pizza_category in ( 'Classic' ) and    unit_price between 9 and 29  ,15.0,12,0.21714771950487485
156,select avg(total_price) from pizza where pizza_category in ( 'Supreme' ) and pizza_name_id in ( 'soppressata_s' ) and    unit_price between 11 and 16  ,12.0,16,0.21714771950487485
157,select avg(total_price) from pizza where pizza_category in ( 'Classic' ) and pizza_name_id in ( 'hawaiian_m' ) and    unit_price between 9 and 16  ,13.0,16,0.21714771950487485
158,select avg(total_price) from pizza where pizza_category in ( 'Veggie' ) and pizza_name_id in ( 'mexicana_m' ) and    unit_price between 14 and 24  ,16.0,15,0.21714771950487485
159,select avg(total_price) from pizza where pizza_size in ( 'S' ) and pizza_name_id in ( 'thai_ckn_s' ) and    unit_price between 10 and 21  ,12.0,16,0.21714771950487485
160,select avg(total_price) from pizza where pizza_size in ( 'L' ) and pizza_name_id in ( 'spin_pesto_l' ) and    unit_price between 10 and 21  ,21.0,20,0.21714771950487485
161,select avg(total_price) from pizza where pizza_name_id in ( 'peppr_salami_l' ) and pizza_size in ( 'L' ) and    unit_price between 11 and 27  ,21.0,21,0.21714771950487485
162,select avg(total_price) from pizza where pizza_size in ( 'M' ) and pizza_category in ( 'Chicken' ) and    unit_price between 10 and 17  ,17.0,16,0.21714771950487485
163,select avg(total_price) from pizza where pizza_name_id in ( 'sicilian_m' ) and pizza_category in ( 'Supreme' ) and    unit_price between 15 and 27  ,16.0,16,0.21714771950487485
164,select avg(total_price) from pizza where pizza_category in ( 'Supreme' ) and pizza_name_id in ( 'ital_supr_l' ) and    unit_price between 20 and 29  ,21.0,20,0.21714771950487485
