,prompt,completion,predicted_result,NRMSE
18,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    age between 59 and 73  ,30.0,31,0.17576439256323134
19,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Male' ) and    age between 4 and 31  ,22.0,30,0.17576439256323134
20,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    age between 5 and 25  ,26.0,30,0.17576439256323134
21,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 142 and 170  ,29.0,30,0.17576439256323134
22,select avg(bmi) from healthcare_stroke where gender in ( 'Other' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 70 and 182  ,22.0,31,0.17576439256323134
23,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 142 and 170  ,29.0,31,0.17576439256323134
24,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 17 and 18  ,26.0,23,0.17576439256323134
25,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 78 and 204  ,30.0,31,0.17576439256323134
26,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 62 and 96  ,30.0,30,0.17576439256323134
27,select avg(bmi) from healthcare_stroke where gender in ( 'Other' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 63 and 198  ,22.0,31,0.17576439256323134
28,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 133 and 147  ,28.0,30,0.17576439256323134
29,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Other' ) and    avg_glucose_level between 129 and 208  ,22.0,30,0.17576439256323134
30,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 87 and 123  ,29.0,32,0.17576439256323134
31,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 6 and 63  ,31.0,30,0.17576439256323134
32,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 40 and 76  ,31.0,30,0.17576439256323134
33,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    age between 42 and 77  ,30.0,30,0.17576439256323134
34,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    age between 38 and 76  ,31.0,30,0.17576439256323134
35,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    age between 47 and 54  ,32.0,30,0.17576439256323134
36,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Other' ) and    age between 4 and 66  ,22.0,30,0.17576439256323134
37,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    age between 65 and 68  ,31.0,31,0.17576439256323134
38,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 56 and 258  ,30.0,30,0.17576439256323134
39,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 185 and 201  ,31.0,30,0.17576439256323134
40,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    age between 46 and 81  ,30.0,31,0.17576439256323134
41,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 17 and 18  ,27.0,29,0.17576439256323134
42,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 195 and 199  ,33.0,30,0.17576439256323134
43,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 185 and 201  ,36.0,31,0.17576439256323134
44,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 162 and 219  ,32.0,28,0.17576439256323134
45,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 34 and 76  ,32.0,31,0.17576439256323134
46,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    age between 34 and 76  ,31.0,30,0.17576439256323134
47,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 38 and 63  ,31.0,31,0.17576439256323134
48,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 153 and 198  ,31.0,31,0.17576439256323134
49,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    avg_glucose_level between 228 and 258  ,33.0,30,0.17576439256323134
50,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 33 and 79  ,31.0,31,0.17576439256323134
51,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 47 and 54  ,32.0,43,0.17576439256323134
52,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 38 and 76  ,31.0,30,0.17576439256323134
53,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 18 and 24  ,26.0,30,0.17576439256323134
54,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Male' ) and    age between 28 and 37  ,29.0,31,0.17576439256323134
55,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    age between 70 and 79  ,29.0,31,0.17576439256323134
56,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 124 and 180  ,29.0,30,0.17576439256323134
57,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 172 and 264  ,33.0,30,0.17576439256323134
58,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    age between 47 and 73  ,31.0,30,0.17576439256323134
59,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 71 and 270  ,30.0,31,0.17576439256323134
60,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 17 and 18  ,28.0,30,0.17576439256323134
61,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 51 and 52  ,34.0,28,0.17576439256323134
62,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    age between 5 and 77  ,31.0,31,0.17576439256323134
63,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    age between 6 and 63  ,31.0,31,0.17576439256323134
64,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    age between 40 and 76  ,30.0,30,0.17576439256323134
65,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    age between 65 and 68  ,30.0,30,0.17576439256323134
66,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 34 and 76  ,31.0,31,0.17576439256323134
67,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    age between 12 and 14  ,24.0,31,0.17576439256323134
68,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    age between 8 and 24  ,28.0,30,0.17576439256323134
69,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 138 and 236  ,33.0,30,0.17576439256323134
70,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 172 and 264  ,35.0,30,0.17576439256323134
71,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 17 and 18  ,28.0,28,0.17576439256323134
72,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 228 and 258  ,37.0,29,0.17576439256323134
73,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 65 and 68  ,33.0,30,0.17576439256323134
74,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    age between 59 and 73  ,31.0,31,0.17576439256323134
75,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 5 and 25  ,28.0,30,0.17576439256323134
76,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 68 and 134  ,30.0,31,0.17576439256323134
77,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    age between 42 and 77  ,31.0,27,0.17576439256323134
78,select avg(bmi) from healthcare_stroke where gender in ( 'Other' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 124 and 180  ,22.0,30,0.17576439256323134
79,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 10 and 16  ,25.0,30,0.17576439256323134
80,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 1 and 4  ,18.0,30,0.17576439256323134
81,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 128 and 264  ,34.0,30,0.17576439256323134
82,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 63 and 198  ,30.0,31,0.17576439256323134
83,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 48 and 57  ,32.0,30,0.17576439256323134
84,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    avg_glucose_level between 133 and 147  ,31.0,40,0.17576439256323134
85,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 63 and 198  ,30.0,29,0.17576439256323134
86,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 91 and 192  ,30.0,32,0.17576439256323134
87,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 65 and 93  ,29.0,30,0.17576439256323134
88,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    age between 4 and 15  ,22.0,30,0.17576439256323134
89,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 29 and 58  ,31.0,31,0.17576439256323134
90,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Male' ) and    avg_glucose_level between 120 and 197  ,25.0,30,0.17576439256323134
91,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 210 and 234  ,34.0,30,0.17576439256323134
92,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    age between 1 and 57  ,30.0,31,0.17576439256323134
93,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 18 and 24  ,26.0,31,0.17576439256323134
94,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 4 and 15  ,20.0,31,0.17576439256323134
95,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 141 and 236  ,31.0,30,0.17576439256323134
96,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    avg_glucose_level between 222 and 251  ,33.0,31,0.17576439256323134
97,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 162 and 219  ,35.0,30,0.17576439256323134
98,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Male' ) and    avg_glucose_level between 72 and 197  ,24.0,31,0.17576439256323134
99,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    age between 70 and 79  ,28.0,31,0.17576439256323134
100,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 143 and 185  ,30.0,30,0.17576439256323134
101,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    age between 47 and 54  ,32.0,31,0.17576439256323134
102,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    age between 42 and 77  ,31.0,31,0.17576439256323134
103,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 69 and 255  ,30.0,31,0.17576439256323134
104,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    age between 38 and 63  ,31.0,29,0.17576439256323134
105,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 12 and 14  ,23.0,26,0.17576439256323134
106,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 124 and 180  ,30.0,30,0.17576439256323134
107,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 143 and 185  ,29.0,32,0.17576439256323134
108,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Other' ) and    age between 6 and 63  ,22.0,31,0.17576439256323134
109,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Other' ) and    avg_glucose_level between 77 and 265  ,22.0,30,0.17576439256323134
110,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 78 and 204  ,30.0,30,0.17576439256323134
111,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 47 and 59  ,32.0,31,0.17576439256323134
112,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    age between 11 and 31  ,26.0,30,0.17576439256323134
113,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 69 and 255  ,30.0,34,0.17576439256323134
114,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    age between 10 and 14  ,21.0,30,0.17576439256323134
115,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 4 and 15  ,20.0,31,0.17576439256323134
116,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 0 and 15  ,22.0,31,0.17576439256323134
117,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 33 and 79  ,30.0,30,0.17576439256323134
118,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 210 and 234  ,35.0,20,0.17576439256323134
119,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    age between 11 and 31  ,28.0,30,0.17576439256323134
120,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 59 and 73  ,30.0,29,0.17576439256323134
121,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 142 and 170  ,29.0,31,0.17576439256323134
122,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    age between 11 and 27  ,28.0,31,0.17576439256323134
123,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    avg_glucose_level between 68 and 134  ,30.0,30,0.17576439256323134
124,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    age between 33 and 56  ,31.0,30,0.17576439256323134
125,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 68 and 134  ,30.0,30,0.17576439256323134
126,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 5 and 77  ,30.0,30,0.17576439256323134
127,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    age between 76 and 77  ,27.0,28,0.17576439256323134
128,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    age between 1 and 57  ,30.0,30,0.17576439256323134
129,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 120 and 197  ,31.0,30,0.17576439256323134
130,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 33 and 56  ,31.0,31,0.17576439256323134
131,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 10 and 14  ,23.0,31,0.17576439256323134
132,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 153 and 198  ,32.0,31,0.17576439256323134
133,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 133 and 147  ,30.0,31,0.17576439256323134
134,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 38 and 63  ,32.0,31,0.17576439256323134
135,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 78 and 268  ,29.0,31,0.17576439256323134
136,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    avg_glucose_level between 210 and 234  ,35.0,31,0.17576439256323134
137,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 28 and 37  ,29.0,28,0.17576439256323134
138,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Male' ) and    avg_glucose_level between 67 and 97  ,30.0,31,0.17576439256323134
139,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    age between 34 and 76  ,30.0,30,0.17576439256323134
140,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    avg_glucose_level between 56 and 258  ,25.0,29,0.17576439256323134
141,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 72 and 197  ,29.0,26,0.17576439256323134
142,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 56 and 217  ,30.0,28,0.17576439256323134
143,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 78 and 204  ,30.0,30,0.17576439256323134
144,select avg(bmi) from healthcare_stroke where gender in ( 'Other' ) and smoking_status in ( 'formerly_smoked' ) and    age between 11 and 31  ,22.0,30,0.17576439256323134
145,select avg(bmi) from healthcare_stroke where smoking_status in ( 'smokes' ) and gender in ( 'Female' ) and    avg_glucose_level between 63 and 195  ,30.0,28,0.17576439256323134
146,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Female' ) and    age between 0 and 15  ,21.0,36,0.17576439256323134
147,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    avg_glucose_level between 79 and 116  ,29.0,31,0.17576439256323134
148,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'formerly_smoked' ) and    avg_glucose_level between 126 and 268  ,32.0,31,0.17576439256323134
149,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    avg_glucose_level between 128 and 264  ,28.0,30,0.17576439256323134
150,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 83 and 160  ,28.0,31,0.17576439256323134
151,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    age between 40 and 76  ,31.0,30,0.17576439256323134
152,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 6 and 55  ,29.0,30,0.17576439256323134
153,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'never_smoked' ) and    age between 11 and 31  ,28.0,31,0.17576439256323134
154,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Male' ) and    avg_glucose_level between 69 and 255  ,25.0,29,0.17576439256323134
155,select avg(bmi) from healthcare_stroke where smoking_status in ( 'formerly_smoked' ) and gender in ( 'Male' ) and    age between 2 and 64  ,31.0,30,0.17576439256323134
156,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    avg_glucose_level between 79 and 116  ,25.0,30,0.17576439256323134
157,select avg(bmi) from healthcare_stroke where smoking_status in ( 'Unknown' ) and gender in ( 'Female' ) and    age between 2 and 64  ,26.0,31,0.17576439256323134
158,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 78 and 268  ,30.0,30,0.17576439256323134
159,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'Unknown' ) and    avg_glucose_level between 63 and 198  ,24.0,30,0.17576439256323134
160,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Female' ) and    age between 28 and 37  ,30.0,32,0.17576439256323134
161,select avg(bmi) from healthcare_stroke where smoking_status in ( 'never_smoked' ) and gender in ( 'Male' ) and    avg_glucose_level between 65 and 93  ,29.0,30,0.17576439256323134
162,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    avg_glucose_level between 210 and 234  ,34.0,34,0.17576439256323134
163,select avg(bmi) from healthcare_stroke where gender in ( 'Male' ) and smoking_status in ( 'never_smoked' ) and    age between 10 and 16  ,24.0,31,0.17576439256323134
164,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 222 and 251  ,30.0,31,0.17576439256323134
165,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'smokes' ) and    avg_glucose_level between 153 and 198  ,31.0,30,0.17576439256323134
166,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 16 and 67  ,31.0,31,0.17576439256323134
167,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'Unknown' ) and    age between 1 and 57  ,25.0,31,0.17576439256323134
168,select avg(bmi) from healthcare_stroke where gender in ( 'Female' ) and smoking_status in ( 'formerly_smoked' ) and    age between 18 and 24  ,29.0,30,0.17576439256323134
