,prompt,completion,predicted_result,NRMSE
21,select avg(candidatevotes) from elections where party_detailed in ( 'GENEOLOGY_KNOW_YOUR_FAMILY_HISTORY_PARTY' ) and state in ( 'IOWA' ) and    state_fips between 18 and 23  ,546.0,268,0.06966017515698017
22,select avg(candidatevotes) from elections where party_detailed in ( 'CITIZENS' ) and state in ( 'MAINE' ) and    year between 1980 and 2007  ,4394.0,2118,0.06966017515698017
23,select avg(candidatevotes) from elections where party_detailed in ( 'NEW_ALLIANCE' ) and state in ( 'UTAH' ) and    year between 1984 and 1991  ,455.0,579,0.06966017515698017
24,select avg(candidatevotes) from elections where party_detailed in ( 'COMMUNIST_PARTY_USE' ) and state in ( 'OHIO' ) and    state_fips between 30 and 45  ,5661.0,2781,0.06966017515698017
25,select avg(candidatevotes) from elections where party_detailed in ( 'U.S._TAXPAYERS_PARTY' ) and state in ( 'MISSOURI' ) and    state_fips between 5 and 31  ,11521.0,1283,0.06966017515698017
26,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'SOUTH_DAKOTA' ) and    state_cen between 20 and 89  ,4993.0,2036,0.06966017515698017
27,select avg(candidatevotes) from elections where state in ( 'MISSOURI' ) and party_detailed in ( 'REFORM_PARTY' ) and    state_cen between 12 and 81  ,113503.0,1067,0.06966017515698017
28,select avg(candidatevotes) from elections where state in ( 'ALABAMA' ) and party_detailed in ( 'LIBERTARIAN' ) and    year between 1991 and 1995  ,5737.0,14521,0.06966017515698017
29,select avg(candidatevotes) from elections where state in ( 'ARIZONA' ) and party_detailed in ( 'PARTY_FOR_SOCIALISM_AND_LIBERATION' ) and    state_cen between 63 and 90  ,190.0,3125,0.06966017515698017
30,select avg(candidatevotes) from elections where party_detailed in ( 'CONSTITUTION_PARTY' ) and state in ( 'GEORGIA' ) and    state_cen between 43 and 81  ,61.0,252,0.06966017515698017
31,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENT' ) and state in ( 'NEBRASKA' ) and    state_cen between 15 and 48  ,47061.0,295,0.06966017515698017
32,select avg(candidatevotes) from elections where state in ( 'OREGON' ) and party_detailed in ( 'CONSTITUTION_PARTY' ) and    state_fips between 39 and 54  ,4892.0,6881,0.06966017515698017
33,select avg(candidatevotes) from elections where party_detailed in ( 'AMERICAN_DELTA_PARTY' ) and state in ( 'NEW_JERSEY' ) and    state_fips between 31 and 39  ,1838.0,2499,0.06966017515698017
34,select avg(candidatevotes) from elections where state in ( 'GEORGIA' ) and party_detailed in ( 'NON-AFFILIATED' ) and    state_cen between 34 and 81  ,6.0,3174,0.06966017515698017
35,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENCE' ) and state in ( 'NEW_HAMPSHIRE' ) and    state_fips between 27 and 47  ,2615.0,1238,0.06966017515698017
36,select avg(candidatevotes) from elections where party_detailed in ( 'POPULIST' ) and state in ( 'PENNSYLVANIA' ) and    state_fips between 40 and 44  ,3444.0,4056,0.06966017515698017
37,select avg(candidatevotes) from elections where party_detailed in ( 'DEMOCRAT' ) and state in ( 'LOUISIANA' ) and    year between 1978 and 1989  ,692499.0,2124,0.06966017515698017
38,select avg(candidatevotes) from elections where party_detailed in ( 'None' ) and state in ( 'UTAH' ) and    state_fips between 40 and 55  ,319.0,2563,0.06966017515698017
39,select avg(candidatevotes) from elections where state in ( 'ARKANSAS' ) and party_detailed in ( 'ALLIANCE' ) and    state_cen between 63 and 90  ,1291.0,17189,0.06966017515698017
40,select avg(candidatevotes) from elections where party_detailed in ( 'REPUBLICAN' ) and state in ( 'VIRGINIA' ) and    year between 1980 and 2006  ,1297023.0,1233,0.06966017515698017
41,select avg(candidatevotes) from elections where state in ( 'MAINE' ) and party_detailed in ( 'CONSTITUTION_PARTY' ) and    year between 1988 and 2003  ,579.0,3777,0.06966017515698017
42,select avg(candidatevotes) from elections where state in ( 'KENTUCKY' ) and party_detailed in ( 'AMERICAN_INDEPENDENT_PARTY' ) and    state_cen between 11 and 75  ,2328.0,2842,0.06966017515698017
43,select avg(candidatevotes) from elections where state in ( 'MAINE' ) and party_detailed in ( 'INDEPENDENT' ) and    year between 1980 and 2005  ,89405.0,678,0.06966017515698017
44,select avg(candidatevotes) from elections where state in ( 'UTAH' ) and party_detailed in ( 'SOCIALISM_AND_LIBERATION_PARTY' ) and    state_cen between 63 and 90  ,262.0,17132,0.06966017515698017
45,select avg(candidatevotes) from elections where state in ( 'IOWA' ) and party_detailed in ( 'AMERICA_FIRST' ) and    year between 1988 and 2003  ,1177.0,1280,0.06966017515698017
46,select avg(candidatevotes) from elections where state in ( 'NORTH_CAROLINA' ) and party_detailed in ( 'REPUBLICAN' ) and    year between 1985 and 2014  ,1655579.0,21712,0.06966017515698017
47,select avg(candidatevotes) from elections where state in ( 'COLORADO' ) and party_detailed in ( 'BOSTON_TEA_PARTY' ) and    year between 1985 and 2014  ,598.0,216,0.06966017515698017
48,select avg(candidatevotes) from elections where state in ( 'VERMONT' ) and party_detailed in ( 'DEMOCRAT' ) and    year between 1986 and 2006  ,144070.0,2673,0.06966017515698017
49,select avg(candidatevotes) from elections where state in ( 'DELAWARE' ) and party_detailed in ( 'AMERICAN' ) and    state_cen between 20 and 54  ,438.0,10137,0.06966017515698017
50,select avg(candidatevotes) from elections where state in ( 'KENTUCKY' ) and party_detailed in ( 'CONSTITUTION_PARTY' ) and    state_cen between 41 and 92  ,2607.0,1913,0.06966017515698017
51,select avg(candidatevotes) from elections where state in ( 'ARIZONA' ) and party_detailed in ( 'CITIZENS' ) and    year between 1980 and 2005  ,551.0,21076,0.06966017515698017
52,select avg(candidatevotes) from elections where state in ( 'ILLINOIS' ) and party_detailed in ( 'SOCIALIST_WORKERS' ) and    year between 1978 and 2013  ,1598.0,3205,0.06966017515698017
53,select avg(candidatevotes) from elections where party_detailed in ( 'NEW_ALLIANCE' ) and state in ( 'FLORIDA' ) and    state_cen between 48 and 73  ,6655.0,1736,0.06966017515698017
54,select avg(candidatevotes) from elections where party_detailed in ( 'PARTY_FOR_SOCIALISM_AND_LIBERATION' ) and state in ( 'DELAWARE' ) and    state_cen between 42 and 77  ,14.0,2753,0.06966017515698017
55,select avg(candidatevotes) from elections where party_detailed in ( 'NATURAL_LAW' ) and state in ( 'IDAHO' ) and    year between 1980 and 2006  ,1388.0,1769,0.06966017515698017
56,select avg(candidatevotes) from elections where state in ( 'NEVADA' ) and party_detailed in ( 'GREEN' ) and    year between 1985 and 2014  ,5500.0,1093,0.06966017515698017
57,select avg(candidatevotes) from elections where state in ( 'MICHIGAN' ) and party_detailed in ( 'AMERICAN_SOLIDARITY_PARTY' ) and    state_cen between 12 and 81  ,963.0,1498,0.06966017515698017
58,select avg(candidatevotes) from elections where party_detailed in ( 'REFORM_PARTY' ) and state in ( 'WYOMING' ) and    state_cen between 20 and 90  ,2724.0,2276,0.06966017515698017
59,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'IDAHO' ) and    year between 1978 and 2020  ,7839.0,1321,0.06966017515698017
60,select avg(candidatevotes) from elections where state in ( 'OHIO' ) and party_detailed in ( 'NEW_ALLIANCE' ) and    state_cen between 12 and 81  ,12017.0,174,0.06966017515698017
61,select avg(candidatevotes) from elections where party_detailed in ( 'DEMOCRAT' ) and state in ( 'OKLAHOMA' ) and    state_fips between 30 and 45  ,467724.0,5039,0.06966017515698017
62,select avg(candidatevotes) from elections where state in ( 'WYOMING' ) and party_detailed in ( 'NATURAL_LAW' ) and    state_cen between 41 and 92  ,496.0,242,0.06966017515698017
63,select avg(candidatevotes) from elections where party_detailed in ( 'REFORM_PARTY' ) and state in ( 'UTAH' ) and    year between 1994 and 2011  ,37890.0,3550,0.06966017515698017
64,select avg(candidatevotes) from elections where party_detailed in ( 'PEACE_&_FREEDOM' ) and state in ( 'UTAH' ) and    year between 1997 and 2019  ,8416.0,2240,0.06966017515698017
65,select avg(candidatevotes) from elections where state in ( 'WISCONSIN' ) and party_detailed in ( 'THE_BIRTHDAY_PARTY' ) and    state_cen between 21 and 79  ,411.0,9130,0.06966017515698017
66,select avg(candidatevotes) from elections where party_detailed in ( 'POPULIST' ) and state in ( 'NEW_YORK' ) and    state_cen between 16 and 69  ,41249.0,973,0.06966017515698017
67,select avg(candidatevotes) from elections where state in ( 'DISTRICT_OF_COLUMBIA' ) and party_detailed in ( 'SOCIALIST_WORKERS' ) and    state_cen between 48 and 54  ,147.0,1399,0.06966017515698017
68,select avg(candidatevotes) from elections where state in ( 'COLORADO' ) and party_detailed in ( 'None' ) and    year between 1978 and 2011  ,81.0,2491,0.06966017515698017
69,select avg(candidatevotes) from elections where party_detailed in ( 'HEARTQUAKE_'08' ) and state in ( 'COLORADO' ) and    year between 2001 and 2009  ,348.0,35,0.06966017515698017
70,select avg(candidatevotes) from elections where state in ( 'WISCONSIN' ) and party_detailed in ( 'GREEN' ) and    state_cen between 12 and 81  ,32611.0,2525,0.06966017515698017
71,select avg(candidatevotes) from elections where state in ( 'WISCONSIN' ) and party_detailed in ( 'THE_BIRTHDAY_PARTY' ) and    state_cen between 12 and 81  ,411.0,2755,0.06966017515698017
72,select avg(candidatevotes) from elections where state in ( 'ILLINOIS' ) and party_detailed in ( 'AMERICAN_SOLIDARITY_PARTY' ) and    state_cen between 12 and 81  ,9548.0,4645,0.06966017515698017
73,select avg(candidatevotes) from elections where state in ( 'COLORADO' ) and party_detailed in ( 'AMERICAN_SOLIDARITY_PARTY' ) and    state_cen between 68 and 90  ,13188.0,2831,0.06966017515698017
74,select avg(candidatevotes) from elections where state in ( 'WEST_VIRGINIA' ) and party_detailed in ( 'LIBERTARIAN' ) and    state_cen between 11 and 75  ,6575.0,345,0.06966017515698017
75,select avg(candidatevotes) from elections where party_detailed in ( 'CITIZENS' ) and state in ( 'NEW_JERSEY' ) and    state_cen between 15 and 48  ,4725.0,183,0.06966017515698017
76,select avg(candidatevotes) from elections where state in ( 'NEBRASKA' ) and party_detailed in ( 'AMERICAN_INDEPENDENT_PARTY' ) and    state_cen between 32 and 47  ,3378.0,23162,0.06966017515698017
77,select avg(candidatevotes) from elections where party_detailed in ( 'WORKERS_WORLD' ) and state in ( 'MICHIGAN' ) and    state_fips between 5 and 31  ,2000.0,1425,0.06966017515698017
78,select avg(candidatevotes) from elections where state in ( 'NORTH_DAKOTA' ) and party_detailed in ( 'U.S._LABOR' ) and    state_cen between 34 and 81  ,142.0,2295,0.06966017515698017
79,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENT' ) and state in ( 'SOUTH_CAROLINA' ) and    year between 1987 and 2014  ,62155.0,3819,0.06966017515698017
80,select avg(candidatevotes) from elections where state in ( 'NORTH_DAKOTA' ) and party_detailed in ( 'DEMOCRAT' ) and    year between 1986 and 2006  ,108029.0,4672,0.06966017515698017
81,select avg(candidatevotes) from elections where state in ( 'IOWA' ) and party_detailed in ( 'NOMINATED_BY_PETITION' ) and    year between 1999 and 2005  ,2281.0,9255,0.06966017515698017
82,select avg(candidatevotes) from elections where party_detailed in ( 'NATURAL_LAW' ) and state in ( 'VIRGINIA' ) and    state_cen between 35 and 75  ,4510.0,4633,0.06966017515698017
83,select avg(candidatevotes) from elections where party_detailed in ( 'None' ) and state in ( 'WISCONSIN' ) and    state_cen between 15 and 48  ,5240.0,2773,0.06966017515698017
84,select avg(candidatevotes) from elections where state in ( 'COLORADO' ) and party_detailed in ( 'SOCIALIST_WORKERS' ) and    year between 1978 and 2011  ,364.0,5777,0.06966017515698017
85,select avg(candidatevotes) from elections where state in ( 'KENTUCKY' ) and party_detailed in ( 'AMERICAN_DELTA_PARTY' ) and    state_cen between 41 and 92  ,1128.0,650,0.06966017515698017
86,select avg(candidatevotes) from elections where party_detailed in ( 'None' ) and state in ( 'DISTRICT_OF_COLUMBIA' ) and    state_cen between 24 and 56  ,1351.0,1017,0.06966017515698017
87,select avg(candidatevotes) from elections where state in ( 'MISSOURI' ) and party_detailed in ( 'DEMOCRAT' ) and    year between 2004 and 2018  ,1248986.0,1449,0.06966017515698017
88,select avg(candidatevotes) from elections where party_detailed in ( 'LEGAL_MARIJUANA_NOW' ) and state in ( 'IOWA' ) and    state_fips between 1 and 22  ,2246.0,3846,0.06966017515698017
89,select avg(candidatevotes) from elections where party_detailed in ( 'INTERNATIONAL_DEVELOPMENT_BANK' ) and state in ( 'MINNESOTA' ) and    state_cen between 15 and 48  ,543.0,1590,0.06966017515698017
90,select avg(candidatevotes) from elections where party_detailed in ( 'REPUBLICAN' ) and state in ( 'NEW_JERSEY' ) and    state_fips between 31 and 39  ,1560309.0,6323,0.06966017515698017
91,select avg(candidatevotes) from elections where party_detailed in ( 'DEMOCRAT' ) and state in ( 'NEW_HAMPSHIRE' ) and    year between 2006 and 2011  ,384826.0,1261,0.06966017515698017
92,select avg(candidatevotes) from elections where state in ( 'NEW_MEXICO' ) and party_detailed in ( 'SOCIALIST_WORKERS' ) and    year between 1978 and 2013  ,269.0,1427,0.06966017515698017
93,select avg(candidatevotes) from elections where party_detailed in ( 'PROHIBITION' ) and state in ( 'MAINE' ) and    year between 1976 and 1977  ,3495.0,3617,0.06966017515698017
94,select avg(candidatevotes) from elections where state in ( 'MICHIGAN' ) and party_detailed in ( 'WORKERS_LEAGUE' ) and    year between 1978 and 2013  ,1259.0,2365,0.06966017515698017
95,select avg(candidatevotes) from elections where party_detailed in ( 'NATURAL_LAW' ) and state in ( 'WEST_VIRGINIA' ) and    state_cen between 14 and 82  ,367.0,13,0.06966017515698017
96,select avg(candidatevotes) from elections where state in ( 'NEW_JERSEY' ) and party_detailed in ( 'JUSTICE' ) and    state_cen between 20 and 54  ,1723.0,2147,0.06966017515698017
97,select avg(candidatevotes) from elections where state in ( 'OHIO' ) and party_detailed in ( 'U.S._LABOR' ) and    state_cen between 11 and 75  ,4364.0,1686,0.06966017515698017
98,select avg(candidatevotes) from elections where party_detailed in ( 'WORKERS_WORLD' ) and state in ( 'TENNESSEE' ) and    state_fips between 40 and 55  ,400.0,13871,0.06966017515698017
99,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'OKLAHOMA' ) and    state_fips between 9 and 55  ,19245.0,4935,0.06966017515698017
100,select avg(candidatevotes) from elections where party_detailed in ( 'None' ) and state in ( 'NORTH_DAKOTA' ) and    state_cen between 43 and 44  ,2366.0,1264,0.06966017515698017
101,select avg(candidatevotes) from elections where party_detailed in ( 'POPULIST' ) and state in ( 'CALIFORNIA' ) and    year between 1979 and 2000  ,39265.0,5891,0.06966017515698017
102,select avg(candidatevotes) from elections where state in ( 'WYOMING' ) and party_detailed in ( 'REFORM_PARTY' ) and    year between 2000 and 2009  ,2724.0,7140,0.06966017515698017
103,select avg(candidatevotes) from elections where state in ( 'IOWA' ) and party_detailed in ( 'SOCIALISM_AND_LIBERATION_PARTY' ) and    year between 1978 and 2011  ,121.0,4871,0.06966017515698017
104,select avg(candidatevotes) from elections where state in ( 'NORTH_DAKOTA' ) and party_detailed in ( 'CONSTITUTION_PARTY' ) and    year between 1978 and 2011  ,695.0,3573,0.06966017515698017
105,select avg(candidatevotes) from elections where state in ( 'MICHIGAN' ) and party_detailed in ( 'DEMOCRAT' ) and    year between 1980 and 2005  ,1911055.0,1502,0.06966017515698017
106,select avg(candidatevotes) from elections where state in ( 'SOUTH_DAKOTA' ) and party_detailed in ( 'INDEPENDENT' ) and    state_cen between 32 and 47  ,17515.0,2944,0.06966017515698017
107,select avg(candidatevotes) from elections where party_detailed in ( 'U.S._TAXPAYERS_PARTY' ) and state in ( 'IOWA' ) and    state_cen between 42 and 77  ,2229.0,4531,0.06966017515698017
108,select avg(candidatevotes) from elections where party_detailed in ( 'UNITY_PARTY' ) and state in ( 'LOUISIANA' ) and    state_fips between 2 and 28  ,662.0,3164,0.06966017515698017
109,select avg(candidatevotes) from elections where state in ( 'LOUISIANA' ) and party_detailed in ( 'BECOMING_ONE_NATION' ) and    state_cen between 62 and 82  ,1626.0,729,0.06966017515698017
110,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENT' ) and state in ( 'OKLAHOMA' ) and    year between 1979 and 1988  ,38284.0,18940,0.06966017515698017
111,select avg(candidatevotes) from elections where party_detailed in ( 'NATIONAL_ECONOMIC_RECOVERY' ) and state in ( 'HAWAII' ) and    year between 1980 and 2006  ,470.0,1239,0.06966017515698017
112,select avg(candidatevotes) from elections where state in ( 'DISTRICT_OF_COLUMBIA' ) and party_detailed in ( 'None' ) and    year between 1980 and 2005  ,774.0,4155,0.06966017515698017
113,select avg(candidatevotes) from elections where party_detailed in ( 'AMERICAN_INDEPENDENT_PARTY' ) and state in ( 'OHIO' ) and    state_fips between 39 and 49  ,15508.0,4753,0.06966017515698017
114,select avg(candidatevotes) from elections where state in ( 'WISCONSIN' ) and party_detailed in ( 'WE_THE_PEOPLE' ) and    state_cen between 20 and 54  ,764.0,2899,0.06966017515698017
115,select avg(candidatevotes) from elections where state in ( 'OHIO' ) and party_detailed in ( 'AMERICAN_SOLIDARITY_PARTY' ) and    state_cen between 20 and 54  ,1450.0,1357,0.06966017515698017
116,select avg(candidatevotes) from elections where party_detailed in ( 'GRASSROOTS' ) and state in ( 'IOWA' ) and    state_fips between 1 and 22  ,669.0,2660,0.06966017515698017
117,select avg(candidatevotes) from elections where state in ( 'VIRGINIA' ) and party_detailed in ( 'REPUBLICAN' ) and    year between 1985 and 2014  ,1471429.0,2936,0.06966017515698017
118,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENT' ) and state in ( 'TENNESSEE' ) and    state_cen between 43 and 81  ,24222.0,2763,0.06966017515698017
119,select avg(candidatevotes) from elections where state in ( 'MICHIGAN' ) and party_detailed in ( 'DEMOCRAT' ) and    year between 2004 and 2018  ,2546292.0,1046,0.06966017515698017
120,select avg(candidatevotes) from elections where state in ( 'ARKANSAS' ) and party_detailed in ( 'ALLIANCE' ) and    state_cen between 11 and 75  ,1291.0,2418,0.06966017515698017
121,select avg(candidatevotes) from elections where state in ( 'MINNESOTA' ) and party_detailed in ( 'INDEPENDENT' ) and    year between 1986 and 2006  ,562506.0,2822,0.06966017515698017
122,select avg(candidatevotes) from elections where party_detailed in ( 'SOCIALISM_AND_LIBERATION_PARTY' ) and state in ( 'IOWA' ) and    state_fips between 1 and 22  ,272.0,9068,0.06966017515698017
123,select avg(candidatevotes) from elections where state in ( 'MAINE' ) and party_detailed in ( 'None' ) and    year between 1985 and 2014  ,2057.0,2704,0.06966017515698017
124,select avg(candidatevotes) from elections where party_detailed in ( 'GREEN' ) and state in ( 'PENNSYLVANIA' ) and    year between 1978 and 2020  ,45248.0,2685,0.06966017515698017
125,select avg(candidatevotes) from elections where party_detailed in ( 'CONSTITUTION_PARTY' ) and state in ( 'WEST_VIRGINIA' ) and    state_cen between 20 and 90  ,3136.0,18,0.06966017515698017
126,select avg(candidatevotes) from elections where party_detailed in ( 'COMMUNIST_PARTY_USE' ) and state in ( 'OHIO' ) and    year between 1979 and 2000  ,4583.0,10827,0.06966017515698017
127,select avg(candidatevotes) from elections where state in ( 'ARKANSAS' ) and party_detailed in ( 'INDEPENDENT' ) and    year between 1991 and 1995  ,53753.0,26510,0.06966017515698017
128,select avg(candidatevotes) from elections where state in ( 'ALABAMA' ) and party_detailed in ( 'AMERICAN_INDEPENDENT_PARTY' ) and    state_cen between 34 and 81  ,9198.0,2148,0.06966017515698017
129,select avg(candidatevotes) from elections where party_detailed in ( 'DEMOCRAT' ) and state in ( 'TENNESSEE' ) and    year between 1994 and 2011  ,1003695.0,1415,0.06966017515698017
130,select avg(candidatevotes) from elections where party_detailed in ( 'AMERICAN_INDEPENDENT_PARTY' ) and state in ( 'CONNECTICUT' ) and    state_fips between 6 and 16  ,7101.0,1373,0.06966017515698017
131,select avg(candidatevotes) from elections where party_detailed in ( 'CONSTITUTION_PARTY' ) and state in ( 'ALASKA' ) and    state_fips between 2 and 28  ,1863.0,2651,0.06966017515698017
132,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'DELAWARE' ) and    state_cen between 14 and 82  ,2954.0,15391,0.06966017515698017
133,select avg(candidatevotes) from elections where party_detailed in ( 'None' ) and state in ( 'GEORGIA' ) and    state_fips between 1 and 22  ,2162.0,12128,0.06966017515698017
134,select avg(candidatevotes) from elections where party_detailed in ( 'POPULIST' ) and state in ( 'WISCONSIN' ) and    year between 1978 and 1989  ,3864.0,1665,0.06966017515698017
135,select avg(candidatevotes) from elections where party_detailed in ( 'SOCIALISM_AND_LIBERATION_PARTY' ) and state in ( 'VERMONT' ) and    year between 2009 and 2019  ,695.0,129,0.06966017515698017
136,select avg(candidatevotes) from elections where party_detailed in ( 'GREEN' ) and state in ( 'VIRGINIA' ) and    state_cen between 14 and 82  ,24501.0,4829,0.06966017515698017
137,select avg(candidatevotes) from elections where party_detailed in ( 'SOCIALIST_PARTY_OF_FLORIDA' ) and state in ( 'FLORIDA' ) and    year between 1980 and 2007  ,3502.0,9308,0.06966017515698017
138,select avg(candidatevotes) from elections where party_detailed in ( 'NEW_ALLIANCE' ) and state in ( 'INDIANA' ) and    state_cen between 16 and 69  ,6399.0,4077,0.06966017515698017
139,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'LOUISIANA' ) and    state_fips between 1 and 22  ,10139.0,5456,0.06966017515698017
140,select avg(candidatevotes) from elections where state in ( 'NEW_YORK' ) and party_detailed in ( 'PEACE_AND_JUSTICE' ) and    year between 1978 and 2013  ,15626.0,5099,0.06966017515698017
141,select avg(candidatevotes) from elections where state in ( 'VIRGINIA' ) and party_detailed in ( 'U.S._TAXPAYERS_PARTY' ) and    state_cen between 38 and 56  ,13687.0,3762,0.06966017515698017
142,select avg(candidatevotes) from elections where party_detailed in ( 'NATURAL_LAW' ) and state in ( 'NORTH_DAKOTA' ) and    state_fips between 27 and 47  ,349.0,1093,0.06966017515698017
143,select avg(candidatevotes) from elections where state in ( 'NEW_YORK' ) and party_detailed in ( 'OTHER' ) and    year between 1988 and 2003  ,13.0,1258,0.06966017515698017
144,select avg(candidatevotes) from elections where state in ( 'OREGON' ) and party_detailed in ( 'INDEPENDENT' ) and    year between 1999 and 2005  ,7063.0,8974,0.06966017515698017
145,select avg(candidatevotes) from elections where party_detailed in ( 'REFORM_PARTY' ) and state in ( 'IDAHO' ) and    year between 1994 and 2011  ,35066.0,7440,0.06966017515698017
146,select avg(candidatevotes) from elections where party_detailed in ( 'SOCIALIST_WORKERS' ) and state in ( 'LOUISIANA' ) and    year between 2010 and 2012  ,389.0,1054,0.06966017515698017
147,select avg(candidatevotes) from elections where state in ( 'IOWA' ) and party_detailed in ( 'REPUBLICAN' ) and    state_cen between 11 and 75  ,671070.0,2515,0.06966017515698017
148,select avg(candidatevotes) from elections where party_detailed in ( 'CONSTITUTION_PARTY' ) and state in ( 'TENNESSEE' ) and    state_cen between 14 and 82  ,6022.0,2301,0.06966017515698017
149,select avg(candidatevotes) from elections where party_detailed in ( 'GREEN' ) and state in ( 'UTAH' ) and    state_cen between 20 and 90  ,10063.0,2124,0.06966017515698017
150,select avg(candidatevotes) from elections where party_detailed in ( 'LIBERTARIAN' ) and state in ( 'COLORADO' ) and    year between 1987 and 2014  ,14778.0,3628,0.06966017515698017
151,select avg(candidatevotes) from elections where state in ( 'ALABAMA' ) and party_detailed in ( 'SOCIALIST_WORKERS' ) and    year between 1978 and 2013  ,1016.0,3679,0.06966017515698017
152,select avg(candidatevotes) from elections where state in ( 'TEXAS' ) and party_detailed in ( 'DEMOCRAT' ) and    state_cen between 11 and 75  ,2853932.0,1062,0.06966017515698017
153,select avg(candidatevotes) from elections where party_detailed in ( 'INDEPENDENT' ) and state in ( 'ILLINOIS' ) and    state_fips between 2 and 28  ,129744.0,1356,0.06966017515698017
154,select avg(candidatevotes) from elections where state in ( 'MINNESOTA' ) and party_detailed in ( 'GRASSROOTS' ) and    year between 1980 and 2005  ,3168.0,4870,0.06966017515698017
