,prompt,completion,predicted_result,NRMSE
36,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Dallas' ) and    Age between 31 and 56  ,39488.0,95414,85.3708666287325
37,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'Yes' ) and    Age between 32 and 62  ,101957.0,99105,85.3708666287325
38,select avg(Income) from toy where Illness in ( 'No' ) and Gender in ( 'Female' ) and    Age between 33 and 38  ,85531.0,101278,85.3708666287325
39,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Male' ) and    Age between 44 and 54  ,96402.0,91951,85.3708666287325
40,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Illness in ( 'No' ) and    Age between 42 and 63  ,95343.0,100631,85.3708666287325
41,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Male' ) and    Age between 39 and 42  ,94505.0,95030,85.3708666287325
42,select avg(Income) from toy where City in ( 'Dallas' ) and Gender in ( 'Male' ) and    Age between 41 and 46  ,49717.0,94766,85.3708666287325
43,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'San_Diego' ) and    Age between 28 and 46  ,104991.0,89531,85.3708666287325
44,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'New_York_City' ) and    Age between 50 and 51  ,97339.0,97650,85.3708666287325
45,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Male' ) and    Age between 39 and 42  ,75265.0,92977,85.3708666287325
46,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Boston' ) and    Age between 48 and 65  ,91596.0,85716,85.3708666287325
47,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'Yes' ) and    Age between 29 and 48  ,85610.0,95267,85.3708666287325
48,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Washington_D.C.' ) and    Age between 54 and 58  ,66550.0,96976,85.3708666287325
49,select avg(Income) from toy where Gender in ( 'Male' ) and Illness in ( 'No' ) and    Age between 28 and 49  ,95690.0,95265,85.3708666287325
50,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 30 and 31  ,94649.0,81757,85.3708666287325
51,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'New_York_City' ) and    Age between 31 and 34  ,96845.0,69637,85.3708666287325
52,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Boston' ) and    Age between 40 and 59  ,91820.0,95048,85.3708666287325
53,select avg(Income) from toy where Illness in ( 'No' ) and Gender in ( 'Female' ) and    Age between 33 and 58  ,85646.0,91640,85.3708666287325
54,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Mountain_View' ) and    Age between 28 and 46  ,139429.0,95383,85.3708666287325
55,select avg(Income) from toy where City in ( 'Austin' ) and Illness in ( 'No' ) and    Age between 54 and 62  ,90302.0,85831,85.3708666287325
56,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Mountain_View' ) and    Age between 35 and 64  ,134819.0,99697,85.3708666287325
57,select avg(Income) from toy where City in ( 'Mountain_View' ) and Illness in ( 'No' ) and    Age between 42 and 63  ,135111.0,39136,85.3708666287325
58,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Female' ) and    Age between 46 and 59  ,65517.0,95838,85.3708666287325
59,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Female' ) and    Age between 44 and 48  ,85564.0,95044,85.3708666287325
60,select avg(Income) from toy where City in ( 'Austin' ) and Illness in ( 'No' ) and    Age between 32 and 62  ,90288.0,96053,85.3708666287325
61,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'New_York_City' ) and    Age between 30 and 57  ,97233.0,95073,85.3708666287325
62,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Boston' ) and    Age between 48 and 65  ,91708.0,95874,85.3708666287325
63,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'San_Diego' ) and    Age between 27 and 55  ,104861.0,95000,85.3708666287325
64,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Boston' ) and    Age between 41 and 47  ,92597.0,98451,85.3708666287325
65,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Washington_D.C.' ) and    Age between 27 and 54  ,71140.0,85549,85.3708666287325
66,select avg(Income) from toy where City in ( 'New_York_City' ) and Gender in ( 'Male' ) and    Age between 58 and 61  ,101377.0,68743,85.3708666287325
67,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Washington_D.C.' ) and    Age between 29 and 48  ,65513.0,95891,85.3708666287325
68,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Female' ) and    Age between 35 and 56  ,95018.0,75320,85.3708666287325
69,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Dallas' ) and    Age between 54 and 58  ,49481.0,71390,85.3708666287325
70,select avg(Income) from toy where City in ( 'New_York_City' ) and Illness in ( 'No' ) and    Age between 42 and 63  ,96797.0,95800,85.3708666287325
71,select avg(Income) from toy where City in ( 'New_York_City' ) and Gender in ( 'Female' ) and    Age between 52 and 52  ,91758.0,89763,85.3708666287325
72,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Dallas' ) and    Age between 57 and 60  ,45238.0,95862,85.3708666287325
73,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 48 and 65  ,94586.0,96354,85.3708666287325
74,select avg(Income) from toy where City in ( 'Boston' ) and Illness in ( 'No' ) and    Age between 29 and 47  ,91503.0,95360,85.3708666287325
75,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Male' ) and    Age between 41 and 46  ,104103.0,89441,85.3708666287325
76,select avg(Income) from toy where City in ( 'Dallas' ) and Illness in ( 'No' ) and    Age between 32 and 62  ,45255.0,94553,85.3708666287325
77,select avg(Income) from toy where City in ( 'Dallas' ) and Gender in ( 'Male' ) and    Age between 44 and 48  ,49933.0,91253,85.3708666287325
78,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Washington_D.C.' ) and    Age between 30 and 55  ,71305.0,95222,85.3708666287325
79,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Female' ) and    Age between 50 and 53  ,94242.0,95804,85.3708666287325
80,select avg(Income) from toy where City in ( 'Dallas' ) and Gender in ( 'Male' ) and    Age between 28 and 50  ,49723.0,95518,85.3708666287325
81,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'New_York_City' ) and    Age between 31 and 34  ,98477.0,80952,85.3708666287325
82,select avg(Income) from toy where City in ( 'Mountain_View' ) and Gender in ( 'Female' ) and    Age between 39 and 42  ,129253.0,95884,85.3708666287325
83,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Washington_D.C.' ) and    Age between 40 and 55  ,75663.0,45486,85.3708666287325
84,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Austin' ) and    Age between 31 and 56  ,94360.0,85171,85.3708666287325
85,select avg(Income) from toy where City in ( 'Dallas' ) and Gender in ( 'Male' ) and    Age between 35 and 56  ,49760.0,85756,85.3708666287325
86,select avg(Income) from toy where Gender in ( 'Male' ) and Illness in ( 'Yes' ) and    Age between 31 and 54  ,95817.0,73101119,85.3708666287325
87,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Gender in ( 'Female' ) and    Age between 35 and 56  ,89744.0,99059,85.3708666287325
88,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'No' ) and    Age between 34 and 41  ,85369.0,95912,85.3708666287325
89,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Illness in ( 'No' ) and    Age between 32 and 60  ,95215.0,95765,85.3708666287325
90,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'New_York_City' ) and    Age between 25 and 49  ,96882.0,95373,85.3708666287325
91,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Female' ) and    Age between 30 and 46  ,85078.0,98664,85.3708666287325
92,select avg(Income) from toy where City in ( 'Dallas' ) and Illness in ( 'Yes' ) and    Age between 35 and 62  ,45168.0,97256,85.3708666287325
93,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Austin' ) and    Age between 50 and 62  ,84681.0,95907,85.3708666287325
94,select avg(Income) from toy where City in ( 'New_York_City' ) and Gender in ( 'Female' ) and    Age between 46 and 59  ,91181.0,65453,85.3708666287325
95,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Boston' ) and    Age between 25 and 49  ,91442.0,91619,85.3708666287325
96,select avg(Income) from toy where City in ( 'Mountain_View' ) and Gender in ( 'Male' ) and    Age between 41 and 46  ,139374.0,95220,85.3708666287325
97,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Dallas' ) and    Age between 27 and 55  ,49689.0,95428,85.3708666287325
98,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'Yes' ) and    Age between 32 and 47  ,102893.0,95955,85.3708666287325
99,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Male' ) and    Age between 50 and 53  ,104138.0,93241,85.3708666287325
100,select avg(Income) from toy where Illness in ( 'Yes' ) and Gender in ( 'Male' ) and    Age between 33 and 46  ,95319.0,85913,85.3708666287325
101,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Dallas' ) and    Age between 26 and 42  ,44548.0,95964,85.3708666287325
102,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'New_York_City' ) and    Age between 32 and 53  ,97177.0,91205,85.3708666287325
103,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Dallas' ) and    Age between 63 and 65  ,45457.0,96870,85.3708666287325
104,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Female' ) and    Age between 50 and 53  ,64655.0,91780,85.3708666287325
105,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Male' ) and    Age between 58 and 61  ,96284.0,96166,85.3708666287325
106,select avg(Income) from toy where Illness in ( 'Yes' ) and Gender in ( 'Female' ) and    Age between 30 and 45  ,85680.0,93955,85.3708666287325
107,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Austin' ) and    Age between 38 and 39  ,94312.0,95372,85.3708666287325
108,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Washington_D.C.' ) and    Age between 30 and 31  ,69752.0,38801,85.3708666287325
109,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Austin' ) and    Age between 40 and 43  ,90086.0,95873,85.3708666287325
110,select avg(Income) from toy where City in ( 'Boston' ) and Illness in ( 'Yes' ) and    Age between 29 and 34  ,91513.0,95171,85.3708666287325
111,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Male' ) and    Age between 28 and 50  ,96234.0,95178,85.3708666287325
112,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Female' ) and    Age between 52 and 60  ,65851.0,92132,85.3708666287325
113,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Female' ) and    Age between 53 and 64  ,95449.0,97609,85.3708666287325
114,select avg(Income) from toy where Gender in ( 'Male' ) and Illness in ( 'No' ) and    Age between 26 and 41  ,95738.0,97516,85.3708666287325
115,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Los_Angeles' ) and    Age between 63 and 65  ,95451.0,117,85.3708666287325
116,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Dallas' ) and    Age between 30 and 40  ,45005.0,90325,85.3708666287325
117,select avg(Income) from toy where City in ( 'Mountain_View' ) and Gender in ( 'Male' ) and    Age between 58 and 61  ,138969.0,71598,85.3708666287325
118,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 30 and 40  ,95112.0,95195,85.3708666287325
119,select avg(Income) from toy where Gender in ( 'Male' ) and Illness in ( 'Yes' ) and    Age between 27 and 51  ,95638.0,90928,85.3708666287325
120,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Female' ) and    Age between 50 and 53  ,85611.0,45516,85.3708666287325
121,select avg(Income) from toy where City in ( 'Dallas' ) and Illness in ( 'No' ) and    Age between 29 and 34  ,44743.0,95831,85.3708666287325
122,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'San_Diego' ) and    Age between 38 and 39  ,104935.0,135267,85.3708666287325
123,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'No' ) and    Age between 35 and 62  ,100466.0,86779,85.3708666287325
124,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Austin' ) and    Age between 27 and 43  ,90593.0,90006,85.3708666287325
125,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'No' ) and    Age between 42 and 63  ,100436.0,65182,85.3708666287325
126,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Los_Angeles' ) and    Age between 54 and 58  ,89700.0,89785,85.3708666287325
127,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 32 and 53  ,94992.0,91157,85.3708666287325
128,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Dallas' ) and    Age between 41 and 59  ,49738.0,95888,85.3708666287325
129,select avg(Income) from toy where Gender in ( 'Male' ) and Illness in ( 'No' ) and    Age between 41 and 55  ,95572.0,94714,85.3708666287325
130,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Washington_D.C.' ) and    Age between 57 and 60  ,71268.0,85043,85.3708666287325
131,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Illness in ( 'Yes' ) and    Age between 32 and 47  ,95250.0,95897,85.3708666287325
132,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'New_York_City' ) and    Age between 26 and 42  ,97514.0,95478,85.3708666287325
133,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 30 and 57  ,94919.0,95979,85.3708666287325
134,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Los_Angeles' ) and    Age between 41 and 59  ,89738.0,95289,85.3708666287325
135,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Washington_D.C.' ) and    Age between 30 and 31  ,70446.0,95580,85.3708666287325
136,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Washington_D.C.' ) and    Age between 41 and 47  ,70500.0,94351,85.3708666287325
137,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'Yes' ) and    Age between 41 and 55  ,85971.0,95384,85.3708666287325
138,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Boston' ) and    Age between 30 and 31  ,93577.0,90443,85.3708666287325
139,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'San_Diego' ) and    Age between 48 and 64  ,101071.0,89412,85.3708666287325
140,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Female' ) and    Age between 29 and 47  ,95346.0,95389,85.3708666287325
141,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Female' ) and    Age between 32 and 38  ,86394.0,89981,85.3708666287325
142,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Dallas' ) and    Age between 26 and 30  ,49674.0,90963,85.3708666287325
143,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Austin' ) and    Age between 39 and 43  ,90024.0,95819,85.3708666287325
144,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Mountain_View' ) and    Age between 31 and 56  ,129420.0,94876,85.3708666287325
145,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Illness in ( 'No' ) and    Age between 35 and 50  ,71251.0,95614,85.3708666287325
146,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Dallas' ) and    Age between 31 and 34  ,44871.0,85584,85.3708666287325
147,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'San_Diego' ) and    Age between 31 and 32  ,105447.0,94866,85.3708666287325
148,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'New_York_City' ) and    Age between 40 and 43  ,96923.0,89018,85.3708666287325
149,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'Yes' ) and    Age between 54 and 63  ,85328.0,99319,85.3708666287325
150,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Mountain_View' ) and    Age between 33 and 41  ,134914.0,91619,85.3708666287325
151,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'Yes' ) and    Age between 26 and 31  ,85976.0,95510,85.3708666287325
152,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Austin' ) and    Age between 25 and 49  ,90558.0,95510,85.3708666287325
153,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Los_Angeles' ) and    Age between 40 and 59  ,95180.0,89477,85.3708666287325
154,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Female' ) and    Age between 52 and 52  ,85639.0,96491,85.3708666287325
155,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Dallas' ) and    Age between 41 and 47  ,45246.0,93104284,85.3708666287325
156,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Austin' ) and    Age between 30 and 57  ,90350.0,91150,85.3708666287325
157,select avg(Income) from toy where City in ( 'Dallas' ) and Gender in ( 'Male' ) and    Age between 39 and 42  ,49725.0,97494,85.3708666287325
158,select avg(Income) from toy where City in ( 'Mountain_View' ) and Illness in ( 'Yes' ) and    Age between 35 and 50  ,134159.0,95110,85.3708666287325
159,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Mountain_View' ) and    Age between 57 and 60  ,134802.0,85547,85.3708666287325
160,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'San_Diego' ) and    Age between 27 and 54  ,100495.0,85942,85.3708666287325
161,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'No' ) and    Age between 25 and 31  ,85687.0,91639,85.3708666287325
162,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'San_Diego' ) and    Age between 57 and 60  ,100556.0,95091,85.3708666287325
163,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Female' ) and    Age between 32 and 38  ,84989.0,95642,85.3708666287325
164,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Washington_D.C.' ) and    Age between 39 and 43  ,71314.0,85646,85.3708666287325
165,select avg(Income) from toy where City in ( 'Mountain_View' ) and Gender in ( 'Female' ) and    Age between 52 and 52  ,129943.0,95729,85.3708666287325
166,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'Yes' ) and    Age between 30 and 57  ,102253.0,88079,85.3708666287325
167,select avg(Income) from toy where Illness in ( 'No' ) and City in ( 'Mountain_View' ) and    Age between 31 and 55  ,135129.0,99343,85.3708666287325
168,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Illness in ( 'No' ) and    Age between 31 and 33  ,95281.0,96949,85.3708666287325
169,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Dallas' ) and    Age between 26 and 30  ,39652.0,89559,85.3708666287325
170,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Los_Angeles' ) and    Age between 25 and 49  ,95132.0,95452,85.3708666287325
171,select avg(Income) from toy where City in ( 'San_Diego' ) and Gender in ( 'Female' ) and    Age between 46 and 59  ,94706.0,95206,85.3708666287325
172,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Male' ) and    Age between 58 and 61  ,74790.0,85380,85.3708666287325
173,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Female' ) and    Age between 41 and 46  ,85364.0,65480,85.3708666287325
174,select avg(Income) from toy where City in ( 'Mountain_View' ) and Illness in ( 'No' ) and    Age between 31 and 33  ,135328.0,95618,85.3708666287325
175,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Male' ) and    Age between 44 and 54  ,94470.0,95249,85.3708666287325
176,select avg(Income) from toy where City in ( 'Austin' ) and Gender in ( 'Female' ) and    Age between 44 and 54  ,85118.0,89187,85.3708666287325
177,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Washington_D.C.' ) and    Age between 38 and 39  ,65687.0,93818,85.3708666287325
178,select avg(Income) from toy where City in ( 'Boston' ) and Gender in ( 'Female' ) and    Age between 53 and 64  ,86710.0,69575,85.3708666287325
179,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Washington_D.C.' ) and    Age between 26 and 30  ,65769.0,85495,85.3708666287325
180,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Washington_D.C.' ) and    Age between 41 and 59  ,75389.0,94317,85.3708666287325
181,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'Dallas' ) and    Age between 40 and 43  ,45272.0,101097,85.3708666287325
182,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Mountain_View' ) and    Age between 26 and 30  ,129763.0,105,85.3708666287325
183,select avg(Income) from toy where City in ( 'New_York_City' ) and Gender in ( 'Female' ) and    Age between 44 and 48  ,91342.0,95068,85.3708666287325
184,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Gender in ( 'Female' ) and    Age between 58 and 61  ,89579.0,98468,85.3708666287325
185,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'No' ) and    Age between 54 and 62  ,100862.0,94772,85.3708666287325
186,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Washington_D.C.' ) and    Age between 54 and 58  ,74708.0,99742,85.3708666287325
187,select avg(Income) from toy where Illness in ( 'Yes' ) and Gender in ( 'Male' ) and    Age between 31 and 60  ,95678.0,95868,85.3708666287325
188,select avg(Income) from toy where City in ( 'San_Diego' ) and Illness in ( 'No' ) and    Age between 32 and 47  ,100482.0,99466,85.3708666287325
189,select avg(Income) from toy where City in ( 'Dallas' ) and Illness in ( 'Yes' ) and    Age between 31 and 33  ,44938.0,36917,85.3708666287325
190,select avg(Income) from toy where Gender in ( 'Male' ) and City in ( 'Mountain_View' ) and    Age between 41 and 59  ,139527.0,89875,85.3708666287325
191,select avg(Income) from toy where Gender in ( 'Female' ) and City in ( 'Mountain_View' ) and    Age between 40 and 55  ,129708.0,90350,85.3708666287325
192,select avg(Income) from toy where City in ( 'Washington_D.C.' ) and Gender in ( 'Female' ) and    Age between 41 and 46  ,65395.0,94551,85.3708666287325
193,select avg(Income) from toy where Illness in ( 'Yes' ) and City in ( 'San_Diego' ) and    Age between 35 and 64  ,101873.0,95337,85.3708666287325
194,select avg(Income) from toy where Gender in ( 'Female' ) and Illness in ( 'Yes' ) and    Age between 29 and 51  ,85646.0,95607,85.3708666287325
195,select avg(Income) from toy where City in ( 'Los_Angeles' ) and Gender in ( 'Male' ) and    Age between 44 and 60  ,99583.0,91687,85.3708666287325
